"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"jbmVrnNa4hY","be Ushongo Local Government Area",3,NA,NA,"be Benue State","be Ushongo Local Government Area"
"H5nm1I86Gpk","be Vandeikya Local Government Area",3,NA,NA,"be Benue State","be Vandeikya Local Government Area"
"E61wS75qRs5","bo Abadam Local Government Area",3,NA,NA,"bo Borno State","bo Abadam Local Government Area"
"oGiYVoQA2gU","bo Askira/Uba Local Government Area",3,NA,NA,"bo Borno State","bo Askira/Uba Local Government Area"
"Xi7jSTKECe1","bo Bama Local Government Area",3,NA,NA,"bo Borno State","bo Bama Local Government Area"
"t7PoK1sZwld","bo Bayo Local Government Area",3,NA,NA,"bo Borno State","bo Bayo Local Government Area"
"tibO57aNd3I","bo Biu Local Government Area",3,NA,NA,"bo Borno State","bo Biu Local Government Area"
"RLySnRCE1Gy","bo Borno State",2,NA,NA,"bo Borno State",NA
"Ftj90GxMqCn","bo Chibok Local Government Area",3,NA,NA,"bo Borno State","bo Chibok Local Government Area"
"ZAAC4l8kAzH","bo Damboa Local Government Area",3,NA,NA,"bo Borno State","bo Damboa Local Government Area"
"r5wSAYYsyqy","bo Dikwa Local Government Area",3,NA,NA,"bo Borno State","bo Dikwa Local Government Area"
"m3N2zMOYXTZ","bo Gubio Local Government Area",3,NA,NA,"bo Borno State","bo Gubio Local Government Area"
"kdeO9XKxYaA","bo Guzamala Local Government Area",3,NA,NA,"bo Borno State","bo Guzamala Local Government Area"
"s0vZTopivtV","bo Gwoza Local Government Area",3,NA,NA,"bo Borno State","bo Gwoza Local Government Area"
"SOwTzNzeQC5","bo Hawul Local Government Area",3,NA,NA,"bo Borno State","bo Hawul Local Government Area"
"oVxhljsN4G2","bo Jere Local Government Area",3,NA,NA,"bo Borno State","bo Jere Local Government Area"
"DMpOAwpoTyo","bo Kaga Local Government Area",3,NA,NA,"bo Borno State","bo Kaga Local Government Area"
"AOVucxvGlXM","bo Kala/Balge Local Government Area",3,NA,NA,"bo Borno State","bo Kala/Balge Local Government Area"
"Nk9ApK5fW3m","bo Konduga Local Government Area",3,NA,NA,"bo Borno State","bo Konduga Local Government Area"
"Oy4Ck6tkIqh","bo Kukawa Local Government Area",3,NA,NA,"bo Borno State","bo Kukawa Local Government Area"
"b0xcmTeb9Dz","bo Kwaya Kusar Local Government Area",3,NA,NA,"bo Borno State","bo Kwaya Kusar Local Government Area"
"sZVX8SrFngT","bo Mafa Local Government Area",3,NA,NA,"bo Borno State","bo Mafa Local Government Area"
"JFc9t100xwS","bo Magumeri Local Government Area",3,NA,NA,"bo Borno State","bo Magumeri Local Government Area"
"DFZEhJCgoyk","bo Maiduguri Local Government Area",3,NA,NA,"bo Borno State","bo Maiduguri Local Government Area"
"jJVgiRuuq5V","bo Marte Local Government Area",3,NA,NA,"bo Borno State","bo Marte Local Government Area"
"etIBINYvvhX","bo Mobbar Local Government Area",3,NA,NA,"bo Borno State","bo Mobbar Local Government Area"
"CkAEv8rbu8I","bo Monguno Local Government Area",3,NA,NA,"bo Borno State","bo Monguno Local Government Area"
"y5JLBMBMK13","bo Ngala Local Government Area",3,NA,NA,"bo Borno State","bo Ngala Local Government Area"
"iMXR5pjNO0p","bo Nganzai Local Government Area",3,NA,NA,"bo Borno State","bo Nganzai Local Government Area"
