"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"ZSbsXl7Zsf8","kc Kimvula Zone de Santé",3,"205301","République Démocratique du Congo","kc Kongo Central Province","kc Kimvula Zone de Santé"
"F1WHo6oyNag","kc Kinkonzi Zone de Santé",3,"203101","République Démocratique du Congo","kc Kongo Central Province","kc Kinkonzi Zone de Santé"
"pZobW0wXW6e","kc Kisantu Zone de Santé",3,"205101","République Démocratique du Congo","kc Kongo Central Province","kc Kisantu Zone de Santé"
"ADqfcJ05GHD","kc Kitona Zone de Santé",3,"202402","République Démocratique du Congo","kc Kongo Central Province","kc Kitona Zone de Santé"
"TQ5nmMVD9uY","kc Kizu Zone de Santé",3,"203102","République Démocratique du Congo","kc Kongo Central Province","kc Kizu Zone de Santé"
"dKdrd8HqZWz","kc Kongo Central Province",2,"20","République Démocratique du Congo","kc Kongo Central Province",NA
"ZekPSH5fUQ0","kc Kuimba Zone de Santé",3,"203103","République Démocratique du Congo","kc Kongo Central Province","kc Kuimba Zone de Santé"
"DZV9ipxIsg1","kc Kwilu Ngongo Zone de Santé",3,"204104","République Démocratique du Congo","kc Kongo Central Province","kc Kwilu Ngongo Zone de Santé"
"KlQNBFiC8Cf","kc Lukula Zone de Santé",3,"203302","République Démocratique du Congo","kc Kongo Central Province","kc Lukula Zone de Santé"
"DaXi5vRLqh3","kc Luozi Zone de Santé",3,"204302","République Démocratique du Congo","kc Kongo Central Province","kc Luozi Zone de Santé"
"muQLQumKnyM","kc Mangembo Zone de Santé",3,"204303","République Démocratique du Congo","kc Kongo Central Province","kc Mangembo Zone de Santé"
"yb4Q3Xo1EUo","kc Massa Zone de Santé",3,"205201","République Démocratique du Congo","kc Kongo Central Province","kc Massa Zone de Santé"
"pFhuqRaXTSO","kc Matadi Zone de Santé",3,"201101","République Démocratique du Congo","kc Kongo Central Province","kc Matadi Zone de Santé"
"PDfWsEoWLcy","kc Mbanza Ngungu Zone de Santé",3,"204105","République Démocratique du Congo","kc Kongo Central Province","kc Mbanza Ngungu Zone de Santé"
"Zbg4fiy6f3t","kc Muanda Zone de Santé",3,"202403","République Démocratique du Congo","kc Kongo Central Province","kc Muanda Zone de Santé"
"fuiphWnOGii","kc Ngidinga Zone de Santé",3,"205102","République Démocratique du Congo","kc Kongo Central Province","kc Ngidinga Zone de Santé"
"TqMyBh0yNwZ","kc Nselo Zone de Santé",3,"205103","République Démocratique du Congo","kc Kongo Central Province","kc Nselo Zone de Santé"
"n0NjjahdTLk","kc Nsona Mpangu Zone de Santé",3,"204202","République Démocratique du Congo","kc Kongo Central Province","kc Nsona Mpangu Zone de Santé"
"JBCsFIBR2IO","kc Nzanza Zone de Santé",3,"201201","République Démocratique du Congo","kc Kongo Central Province","kc Nzanza Zone de Santé"
"fWrUdkX9JEv","kc Seke Banza Zone de Santé",3,"203202","République Démocratique du Congo","kc Kongo Central Province","kc Seke Banza Zone de Santé"
"RJDVdKIftDZ","kc Sona Bata Zone de Santé",3,"205202","République Démocratique du Congo","kc Kongo Central Province","kc Sona Bata Zone de Santé"
"hniXpSX7Zrq","kc Tshela Zone de Santé",3,"203104","République Démocratique du Congo","kc Kongo Central Province","kc Tshela Zone de Santé"
"ZRDAZVZ4HMV","kc Vaku Zone de Santé",3,"203105","République Démocratique du Congo","kc Kongo Central Province","kc Vaku Zone de Santé"
"pzMw9DUQ6An","ke Bibanga Zone de Santé",3,"812401","République Démocratique du Congo","ke Kasai Oriental Province","ke Bibanga Zone de Santé"
"xx5xiY5vVBa","ke Bipemba Zone de Santé",3,"811201","République Démocratique du Congo","ke Kasai Oriental Province","ke Bipemba Zone de Santé"
"ZxyZ7L3ynso","ke Bonzola Zone de Santé",3,"811101","République Démocratique du Congo","ke Kasai Oriental Province","ke Bonzola Zone de Santé"
"GZJ4wCF5dr8","ke Cilundu Zone de Santé",3,"812102","République Démocratique du Congo","ke Kasai Oriental Province","ke Cilundu Zone de Santé"
"EpoRodQJ1La","ke Citenge Zone de Santé",3,"812402","République Démocratique du Congo","ke Kasai Oriental Province","ke Citenge Zone de Santé"
"Z5I1TvCKVcG","ke Dibindi Zone de Santé",3,"811501","République Démocratique du Congo","ke Kasai Oriental Province","ke Dibindi Zone de Santé"
