facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
vFVpEFGagee,Niger,Maradi,DS Guidan Roumdji,Commune Sae Saboua
VG0VcVQxg3L,Niger,Maradi,DS Guidan Roumdji,Commune Chadakori
vg4U944lvzA,Niger,Tahoua,DS Birni Konni,Commune Birni N'Konni
vGaWMXGC3zh,Niger,Tillaberi,DS Kollo,Commune Hamdallaye
vGci8AXDGFE,Niger,Zinder,DS Goure,Commune Boune
vGgOnl628Ri,Niger,Tillaberi,DS Tillabery,Commune Dessa
VGtOn1SIWux,Niger,Dosso,DS Gaya,Commune Tounouga
VgxwaVQvmaf,Niger,Tahoua,DS Madaoua,Commune Ourno
vgYG98tPmqD,Niger,Tillaberi,DS Gotheye,Commune Gotheye
vgYyRMiWWLl,Niger,Tillaberi,DS Tera,Commune Téra
VHCK995F41L,Niger,Niamey,DS Niamey V,HD Gaweye
vhidoI6vMlJ,Niger,Tillaberi,DS Torodi,Commune Torodi
vhkRrsoNs4e,Niger,Maradi,DS Madarounfa,Commune Madarounfa
vHSvDWFf8S3,Niger,Maradi,DS Madarounfa,HD Madarounfa
vI6wYAOg56Y,Niger,Tillaberi,DS Say,HD Say
VIEqUU3fQTE,Niger,Dosso,DS Dosso,Commune Kargui Bangou
vIF8YOnNnaJ,Niger,Maradi,DS Mayahi,Commune Mayahi
viLqoJwsh8G,Niger,Zinder,DS Mirriah,Commune Dogo
vinBrGcdV3S,Niger,Tillaberi,DS Say,Commune Tamou
viNzYvLvgHS,Niger,Maradi,DS Tessaoua,Commune Hawan Dawaki
viP3bhFJM0p,Niger,Tillaberi,DS Fillingue,Commune Tondikandia
vivZYLvOutw,Niger,Zinder,DS Magaria,Commune Kwaya
VJ69CUrz53g,Niger,Tahoua,DS Tahoua,Commune Tébaram
VJqMLvzrhjx,Niger,Tahoua,DS Tillia,Commune Tillia
vJZH7hlxM9b,Niger,Zinder,DS Magaria,Commune Bande
VkK9kbc8awC,Niger,Tahoua,DS Birni Konni,Commune Tsernaoua
vkrVsHREbGR,Niger,Diffa,DS Diffa,Commune Chétimari
vl4zdXHRlSP,Niger,Tillaberi,DS Tillabery,Commune Tillabéri
VlA5RQEjZl7,Niger,Maradi,DS Madarounfa,Commune Sarkin Yamma
VlH2KeUe84n,Niger,Tillaberi,DS Balleyara,Commune Tagazar
vLLGkyKLG6O,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
VlMYbHIvqQJ,Niger,Tillaberi,DS Gotheye,Commune Gotheye
VlpFTeZCMZe,Niger,Tahoua,DS Madaoua,Commune Sabon Guida
vmblcsORTRs,Niger,Zinder,DS Tesker,Commune Tesker
vmCwFmsC0AO,Niger,Tillaberi,DS Kollo,Commune Bitinkodji
VMEDU3ADAlT,Niger,Tillaberi,DS Ouallam,Commune Simiri
vMJB9yOKX4f,Niger,Dosso,DS Boboye,HD Boboye
vMkrN4D8y6a,Niger,Tahoua,DS Madaoua,Commune Bangui
VMpX7EVnE8a,Niger,Maradi,DS Dakoro,Commune Soly
vmszb751MaN,Niger,Tahoua,DS Madaoua,Commune Madaoua
VNAdfK9SNYB,Niger,Dosso,DS Dogon Doutchi,Commune Doutchi
VNCxOqZ3oTe,Niger,Tillaberi,DS Kollo,Commune Kirtachi
VnfwEgXC9E1,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
VnMateH6GFS,Niger,Maradi,DS Tessaoua,Commune Ourafane
VNQ0P5kh3jc,Niger,Maradi,DS Tessaoua,Commune Maijirgui
vo2FZhkQnsp,Niger,Agadez,DS Agadez,Commune Agadez
Vo7MvPEYnZx,Niger,Tahoua,DS Malbaza,Commune Doguaraoua
vob2UNOWGc2,Niger,Zinder,DS Belbedji,Commune Tarka
vOBaNTRLcdW,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
vOCA0ZuOAEc,Niger,Zinder,DS Takeita,Commune Dakoussa
vOfyhYm0gaS,Niger,Maradi,DS Mayahi,Commune Kanembakache
VOiDhNjqucT,Niger,Diffa,DS Mainé Soroa,Commune Foulatari
VoIeXktJdyr,Niger,Maradi,DS Madarounfa,Commune Safo
VojSMX2gXEn,Niger,Tahoua,DS Birni Konni,Commune Alléla
vONOjcaJfnK,Niger,Tillaberi,DS Tillabery,Commune Sakoira
VoqVsGvCQxf,Niger,Tahoua,DS Madaoua,Commune Bangui
vOTemdIdxuO,Niger,Maradi,DS Dakoro,Commune Soly
Vp7HK52tTu0,Niger,Maradi,DS Bermo,Commune Bermo
vPG8UciyKzV,Niger,Zinder,DS Zinder Ville,Commune 5è Arrondissement
VPjCgY66QH9,Niger,Niamey,DS Niamey V,Commune 5ème Arrondissement
vpVM7aMibiR,Niger,Maradi,DS Maradi Ville,Commune Maradi 2
vPWey7Opn9e,Niger,Dosso,DS Gaya,Commune Gaya
VqcBJo4EGZG,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
VqEljBkg5AT,Niger,Tillaberi,DS Tillabery,Commune Sakoira
VqHJJAqMlL9,Niger,Tillaberi,DS Kollo,Commune Kirtachi
VqkyJd6SRlu,Niger,Zinder,DS Damgaram Takaya,Commune Kagna Wamé
VQtmncuk6YM,Niger,Zinder,DS Mirriah,Commune Dogo
VqU9YSkwzTQ,Niger,Zinder,DS Magaria,Commune Magaria
VQUjkdZ3Are,Niger,Tahoua,DS Tahoua,Commune Bambeye
Vr0b7rnPgg0,Niger,Maradi,DS Mayahi,HD Mayahi
vrlplZeuwG2,Niger,Zinder,DS Belbedji,Commune Tarka
vrMe0pTptv9,Niger,Agadez,DS Ingall,Commune Ingall
vRSfiBuhhH6,Niger,Agadez,DS Tchirozérine,Commune Tchirozérine
VrXMgoBn9pl,Niger,Tahoua,DS Birni Konni,HD Birni N'Konni
VShQ67wIuKg,Niger,Diffa,DS Mainé Soroa,Commune N'Guel Beyli
VSIBUos47nv,Niger,Tahoua,DS Madaoua,Commune Madaoua
vsoIwsBxiEa,Niger,Zinder,DS Doungass,Commune Dungass
VSQ9bdP7VQF,Niger,Tahoua,DS Illéla,Commune Tajaé
vStnGCIGkmu,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
Vt1nawWudYW,Niger,Maradi,DS Madarounfa,Commune Madarounfa
VtCOjXtpNLG,Niger,Maradi,DS Mayahi,HD Mayahi
vTFsqpaHyBu,Niger,Zinder,DS Goure,Commune Goure
vtkoVLTjaqk,Niger,Tahoua,DS Bouza,Commune Baban Katami
vTQ3N3hJWq3,Niger,Niamey,DS Niamey V,Commune 5ème Arrondissement
VTsz5GMkhfq,Niger,Tillaberi,DS Tillabery,Commune Kourtey
VU0awN249Ul,Niger,Zinder,DS Damgaram Takaya,Commune Moa
Vu8gArMNiBj,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
vubzyKqEEv4,Niger,Zinder,DS Damgaram Takaya,Commune Moa
VuVpQYzmaMb,Niger,Dosso,DS Tibiri,Commune Tibiri Doutchi
VUwtvgYZWRs,Niger,Dosso,DS Dosso,Commune Kargui Bangou
vUwypAEy2rF,Niger,Maradi,DS Maradi Ville,Commune Maradi 3
VuZg8MX4RrQ,Niger,Maradi,DS Gazaoua,Commune Gazaoua
VVhO0jgKyQy,Niger,Zinder,DS Tesker,Commune Tesker
vvrRk1NnJOQ,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
VVzCpooAs3R,Niger,Zinder,DS Goure,Commune Goure
Vw6n2U8lw4I,Niger,Zinder,DS Belbedji,Commune Tarka
VWadQb0hcXP,Niger,Tahoua,DS Bagaroua,Commune Bagaroua
vwNCjmD2d9e,Niger,Zinder,DS Tanout,Commune Tanout
vwoILWOQZTF,Niger,Zinder,DS Goure,Commune Goure
vWS0ags2MHp,Niger,Agadez,DS Aderbissinat,Commune Aderbissanat
vwtwYpSKCXv,Niger,Diffa,DS Diffa,Commune Chétimari
VX55P8MCOiX,Niger,Zinder,DS Mirriah,Commune Koléram
vxKlpSAGL9s,Niger,Zinder,DS Mirriah,HD Mirriah
vXSa92UfZG4,Niger,Tahoua,DS Birni Konni,Commune Tsernaoua
vY1CUo7zIy9,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
Vy7GZeEwH90,Niger,Zinder,DS Tanout,Commune Tanout
VY9JM6TR6OL,Niger,Dosso,DS Gaya,HD Gaya
vYDcXHPOMOD,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
vYFJChlF6rl,Niger,Tahoua,DS Tchintabaraden,Commune Kaou
vYGRRENFCse,Niger,Dosso,DS Dogon Doutchi,Commune Doutchi
VyGv7JO5ru0,Niger,Tahoua,DS Tahoua,Commune Bambeye
Vyw3GXzSAYq,Niger,Tillaberi,DS Torodi,Commune Torodi
vYxk9GCrRHl,Niger,Agadez,DS Aderbissinat,Commune Aderbissanat
VYysqwvqqVv,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
Vz54cXWmfPK,Niger,Zinder,DS Matamèye,Commune Tsaouni
vz7EBLNYJGV,Niger,Tillaberi,DS Ouallam,HD Ouallam
VZbbuykxTfi,Niger,Tahoua,DS Keita,Commune Tamaské
vzcewUAMhZF,Niger,Maradi,DS Aguié,Commune Tchadoua
vZI8UelfF8V,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
Vzpk09Yh3KN,Niger,Zinder,DS Mirriah,Commune Gouna
W04FItuYcZR,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
w0Q03R6wzRJ,Niger,Zinder,DS Goure,Commune Gamou
W1G9VshigOs,Niger,Tahoua,DS Illéla,Commune Illéla
w1P4ItDR4PM,Niger,Tahoua,DS Bouza,Commune Tabotaki
w1qCYCc1I28,Niger,Maradi,DS Aguié,HD Aguié
W1ruV9LE026,Niger,Zinder,DS Tanout,Commune Ollélewa
W26K6CimGwR,Niger,Dosso,DS Dogon Doutchi,Commune Dan Kassari
w26VR4sAvrf,Niger,Tahoua,DS Illéla,Commune Illéla
W2qLcbwnxMn,Niger,Zinder,DS Magaria,Commune Wacha
w2ve6tc8odw,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
W2W2Hyo5buJ,Niger,Maradi,DS Tessaoua,Commune Ourafane
w2yXz5MxP5T,Niger,Maradi,DS Dakoro,Commune Dakoro
w3gL0EEkVBT,Niger,Diffa,DS Goudoumaria,Commune Goudoumaria
w3qvg8TOShi,Niger,Dosso,DS Dosso,Commune Sakadamna
W3TCD82UWnF,Niger,Diffa,DS Diffa,Commune Chétimari
w4740LJDIxP,Niger,Agadez,DS Tchirozérine,Commune Tchirozérine
W4SorD4NGnA,Niger,Tahoua,DS Tchintabaraden,HD Tchintabaraden
W56lIRIPLyZ,Niger,Agadez,DS Aderbissinat,Commune Aderbissanat
w5DyHUlQEGS,Niger,Dosso,DS Falmey,Commune Falmeye
W5p5g0V43s1,Niger,Maradi,DS Tessaoua,Commune Maijirgui
W6KI5uJIWOb,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
W6kitKFijyV,Niger,Tillaberi,DS Fillingue,Commune Imanan( Bonkoukou)
W6Nfv5x4nkp,Niger,Maradi,DS Maradi Ville,Commune Maradi 3
W7C5dd4AnPt,Niger,Zinder,DS Doungass,Commune Mallaoua
w7vo4PuRUAS,Niger,Zinder,DS Matamèye,Commune Tsaouni
w8daloHgeXF,Niger,Zinder,DS Magaria,Commune Yekoua
W8ISSDN9hSj,Niger,Tahoua,DS Malbaza,Commune Malbaza
w8OBpde4hQO,Niger,Maradi,DS Aguié,HD Aguié
W97urRLdop1,Niger,Maradi,DS Mayahi,Commune Issawane
W9g96mglOFy,Niger,Diffa,DS Mainé Soroa,Commune Maïné Soroa
W9V7dn6a35i,Niger,Tahoua,DS Birni Konni,Commune Birni N'Konni
w9Vv0cgylcy,Niger,Maradi,DS Mayahi,Commune Attantane
wAkmdjeta4k,Niger,Maradi,DS Dakoro,Commune Maiyara
WAKuRkeGUd1,Niger,Tillaberi,DS Torodi,Commune Torodi
WAMoMrkrfEA,Niger,Tahoua,DS Birni Konni,Commune Tsernaoua
WAUamwviaN1,Niger,Niamey,DS Niamey V,Commune 5ème Arrondissement
WaVJ00MkExz,Niger,Tahoua,DS Madaoua,Commune Galma
wAw2tN4A3MM,Niger,Tahoua,DS Tahoua,Commune Barmou
wayBWsKwsSF,Niger,Tahoua,DS Bouza,Commune Baban Katami
wb77pnnGGlm,Niger,Zinder,DS Mirriah,Commune Droum
WbAXtGrrA5o,Niger,Agadez,DS Aderbissinat,Commune Aderbissanat
WbCUA2Ta1t7,Niger,Tahoua,DS Madaoua,Commune Sabon Guida
WBE2g5lnSON,Niger,Tillaberi,DS Say,HD Say
wbFaqSvAUS3,Niger,Tillaberi,DS Gotheye,Commune Gotheye
wbimMRxsBqU,Niger,Dosso,DS Loga,Commune Falwel
wbOEdsHY5bW,Niger,Zinder,DS Zinder Ville,Commune 3è Arrondissement
wbs6z4kO6w9,Niger,Maradi,DS Dakoro,Commune Adjekoria
WBtk7KX2U5S,Niger,Zinder,DS Magaria,Commune Magaria
wBZqledBJL4,Niger,Maradi,DS Tessaoua,Commune Tessaoua
wCC5RMk3U60,Niger,Agadez,DS Agadez,Commune Agadez
WClNUHPz5Ey,Niger,Agadez,DS Arlit,Commune Arlit
WcQtEXhQWHs,Niger,Tillaberi,DS Say,Commune Say
wcrkBC7I8UK,Niger,Tahoua,DS Malbaza,Commune Malbaza
wCUztNRQjPh,Niger,Dosso,DS Loga,Commune Falwel
wDf1AmBPlQH,Niger,Zinder,DS Goure,HD Goure
wdHZiFbdQyd,Niger,Tahoua,DS Illéla,Commune Illéla
WdnUxM9rXEQ,Niger,Tillaberi,DS Tera,Commune Kokorou
WdrBHmG2z0x,Niger,Maradi,DS Dakoro,Commune Goula
WDTMglPXUOQ,Niger,Zinder,DS Zinder Ville,Commune 3è Arrondissement
WDY8SbivcFv,Niger,Zinder,DS Takeita,Commune Garagoumsa
WEBSfJAjGfh,Niger,Diffa,DS N'Gourti,Commune N'Gourti
weDCbVb4avT,Niger,Tahoua,DS Madaoua,Commune Madaoua
Wee9CFnyBKg,Niger,Maradi,DS Gazaoua,Commune Gazaoua
wEgovwZyL8N,Niger,Dosso,DS Dosso,Commune Golle
Wem9LU6BT3r,Niger,Zinder,DS Goure,Commune Guidiguir
WeMNDH5v3eg,Niger,Tillaberi,DS Ouallam,Commune Tondikiwindi
WEOJ4AwteQK,Niger,Maradi,DS Dakoro,Commune Dakoro
wEPJep4np7J,Niger,Maradi,DS Dakoro,Commune Roumbou 1
wETl6kaakD3,Niger,Tillaberi,DS Tillabery,Commune Dessa
Wf2RaPpIQ1r,Niger,Tillaberi,DS Kollo,Commune Kirtachi
wFFzRlBkqzK,Niger,Tillaberi,DS Abala,Commune Sanam
wForJy8YNr3,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
WFOziayb3bi,Niger,Dosso,DS Gaya,Commune Gaya
WFqe3vuythZ,Niger,Dosso,DS Tibiri,Commune Guecheme
WfX0bJtQDx5,Niger,Dosso,DS Dosso,Commune Golle
Wg6zLYLccyU,Niger,Agadez,DS Tchirozérine,Commune Dabaga
WG7X6ff5bh3,Niger,Maradi,DS Guidan Roumdji,Commune Tibiri Maradi
wGjgGH8VuHd,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
WgLcdblwCiK,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
WgOycbRNhFb,Niger,Zinder,DS Doungass,Commune Dogo Dogo
wH5rqNRelTI,Niger,Tillaberi,DS Torodi,Commune Torodi
WH6g0j0TsvX,Niger,Dosso,DS Dioundou,Commune Dioundiou
wh7wST28oFy,Niger,Tillaberi,DS Kollo,Commune Liboré
WHbxXgneTfG,Niger,Tahoua,DS Bouza,Commune Bouza
wHEtwRMuw4J,Niger,Diffa,DS Mainé Soroa,Commune Maïné Soroa
whlptGOBVd4,Niger,Zinder,DS Damgaram Takaya,Commune Guidimouni
whm9HyXuIh8,Niger,Maradi,DS Guidan Roumdji,Commune Tibiri Maradi
WHnKVuCLGiu,Niger,Tillaberi,DS Gotheye,Commune Dargol
wI79Ysryx2D,Niger,Tillaberi,DS Banibangou,Commune Banibangou
wI9JMNaq184,Niger,Tillaberi,DS Kollo,Commune Dantchandou
wICMXYD0jmy,Niger,Maradi,DS Dakoro,Commune Maiyara
wIegBQNS2ca,Niger,Zinder,DS Doungass,Commune Dungass
WIGklI2x7de,Niger,Zinder,DS Magaria,Commune Yekoua
wIHQZBce2p4,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
Wiij28m2URL,Niger,Dosso,DS Dioundou,Commune Dioundiou
wip7t3AtMOp,Niger,Niamey,DS Niamey V,Commune 5ème Arrondissement
WIpesaUiPwL,Niger,Zinder,DS Doungass,Commune Dogo Dogo
wIqIUDrNfHs,Niger,Tahoua,DS Madaoua,Commune Sabon Guida
WITJVormD1X,Niger,Tahoua,DS Abalak,Commune Azeye
wiuALn4bp8c,Niger,Zinder,DS Tanout,Commune Tanout
wiYptUPXL0m,Niger,Tahoua,DS Tassara,Commune Tassara
WjD0qG8Vt1G,Niger,Zinder,DS Mirriah,Commune Gouna
WJOrAX4cR5n,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
wju82zauXGk,Niger,Tillaberi,DS Tillabery,Commune Dessa
WJuYMpsdanI,Niger,Tillaberi,DS Kollo,Commune Hamdallaye
wJwb8rhkXey,Niger,Dosso,DS Dogon Doutchi,Commune Dan Kassari
wJYiXEv2bPp,Niger,Diffa,DS Diffa,Commune Diffa
wjYtPTNSUr3,Niger,Maradi,DS Aguié,Commune Tchadoua
wKATEOmiBcX,Niger,Maradi,DS Tessaoua,Commune Ourafane
wkbOmwjBurc,Niger,Zinder,DS Doungass,Commune Gouchy
wkhYmapqg2e,Niger,Zinder,DS Mirriah,Commune Mirriah
wkmTBij2WlK,Niger,Tillaberi,DS Ouallam,Commune Simiri
WkNAem2tJYk,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
WkSmAnFBrIp,Niger,Maradi,DS Tessaoua,Commune Tessaoua
wL2EGIGjGAA,Niger,Zinder,DS Damgaram Takaya,HD Damagaram Takaya
WLEkGKjHhp3,Niger,Agadez,DS Iferouane,Commune Iférouane
wlgFJuOjaJD,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
WLnb8wtJOrY,Niger,Maradi,DS Dakoro,Commune Soly
WLNpZI4snME,Niger,Tillaberi,DS Gotheye,Commune Gotheye
wlrk7Og3G22,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
WLZfXO93sf5,Niger,Zinder,DS Doungass,Commune Dungass
wm9nvJ4CLr4,Niger,Tillaberi,DS Fillingue,Commune Tondikandia
Wmd9ZYIjOzx,Niger,Tahoua,DS Keita,HD Keita
wmFvsA1bJKE,Niger,Tillaberi,DS Fillingue,Commune Filingué
WMKvb5tumKh,Niger,Maradi,DS Guidan Roumdji,Commune Chadakori
WMM8LKjsHV9,Niger,Maradi,DS Dakoro,Commune Birni Lalle
WMNFMotYqAt,Niger,Maradi,DS Maradi Ville,Commune Maradi 3
wmPfa7bqyRR,Niger,Dosso,DS Dosso,Commune Dosso
wmPk9v6nxM5,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
wmWyYd0Tcby,Niger,Tillaberi,DS Fillingue,Commune Filingué
wmx1OqwGPHX,Niger,Tahoua,DS Abalak,Commune Tabalak
WMykX0nenFc,Niger,Zinder,DS Damgaram Takaya,Commune Albarkaram
wn7LZWW40O4,Niger,Tillaberi,DS Kollo,Commune Karma
wNBhYeVYgOW,Niger,Tillaberi,DS Torodi,Commune Torodi
WNdynTOnxSW,Niger,Tillaberi,DS Tillabery,Commune Tillabéri
wngv13Ckiyp,Niger,Maradi,DS Guidan Roumdji,HD Guidan Roumdji
WniCT2NIMuq,Niger,Agadez,DS Ingall,Commune Ingall
wNL2WOBaqhN,Niger,Dosso,DS Falmey,Commune Falmeye
WnL2xtiXISu,Niger,Zinder,DS Mirriah,Commune Droum
WnOSJRRJJSM,Niger,Tahoua,DS Illéla,Commune Illéla
Wnu1w6L6Xy6,Niger,Zinder,DS Damgaram Takaya,Commune Kagna Wamé
woaOGHEfpD4,Niger,Tahoua,DS Keita,Commune Tamaské
wOAqF78REao,Niger,Tahoua,DS Tahoua,Commune Bambeye
WOaQXgX6eqb,Niger,Maradi,DS Madarounfa,Commune Safo
wobHJpX9RgW,Niger,Agadez,DS Iferouane,Commune Timia
WoDGXUFbfra,Niger,Diffa,DS Goudoumaria,Commune Goudoumaria
woeGN098tir,Niger,Maradi,DS Dakoro,Commune Dakoro
WOfcdaK5mqF,Niger,Tillaberi,DS Kollo,Commune Namaro
wOFmCS67k3c,Niger,Maradi,DS Maradi Ville,Commune Maradi 3
wOjkY45q3Gv,Niger,Maradi,DS Madarounfa,Commune Gabi
WOkOpNNxkpx,Niger,Tillaberi,DS Kollo,Commune Karma
wOLjZrPJPEo,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
woqkHfzTay5,Niger,Tahoua,DS Keita,Commune Keita
wOV2EHKstVC,Niger,Tillaberi,DS Kollo,Commune Bitinkodji
woVv6O8L2jf,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
Woxlh8n6l6H,Niger,Zinder,DS Takeita,Commune Tirmini
WP2BYR86M7N,Niger,Tahoua,DS Tahoua Commune,HD Tahoua
Wp8ZRr4naiR,Niger,Dosso,DS Gaya,Commune Yélou
wPancmaxpEm,Niger,Zinder,DS Zinder Ville,Commune 5è Arrondissement
WPlCkPwFAhK,Niger,Niamey,DS Niamey V,Commune 5ème Arrondissement
wPPPCk4exdM,Niger,Maradi,DS Tessaoua,Commune Korgom
WPsjl5oZiK0,Niger,Agadez,DS Arlit,HD Arlit
WpT2hjOEMjK,Niger,Zinder,DS Tanout,Commune Ollélewa
wq6zxlAdQc5,Niger,Zinder,DS Matamèye,Commune Mataméye
WqDg1xfNqX5,Niger,Zinder,DS Zinder Ville,Commune 1er Arrondissement
WQFQI3OWXq2,Niger,Dosso,DS Gaya,Commune Bana
wqHsrEnxDGJ,Niger,Maradi,DS Maradi Ville,Commune Maradi 3
WqIy5ACCwZl,Niger,Tahoua,DS Bouza,Commune Déoulé
WQnj5rsWgBB,Niger,Tahoua,DS Birni Konni,Commune Birni N'Konni
wQonLCj7SPl,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
wqPKJWPdKxo,Niger,Tillaberi,DS Kollo,Commune Karma
WQtdCYsOxaf,Niger,Tillaberi,DS Fillingue,Commune Imanan( Bonkoukou)
wr8LumLtkTi,Niger,Maradi,DS Madarounfa,Commune Sarkin Yamma
Wrb92pwbcRU,Niger,Zinder,DS Damgaram Takaya,HD Damagaram Takaya
WrJDhFswfgQ,Niger,Zinder,DS Zinder Ville,Commune 3è Arrondissement
wRl6ITgpJDB,Niger,Zinder,DS Goure,Commune Alakos
wrLvIywpliP,Niger,Zinder,DS Matamèye,Commune Yaouri
wrm7ULHN9HZ,Niger,Dosso,DS Dosso,Commune Dosso
wrZt60IEyUY,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
Ws2wMYTKNtt,Niger,Agadez,DS Iferouane,Commune Iférouane
ws5WBRC9PiN,Niger,Tillaberi,DS Tera,Commune Diagourou
WsCNn8u5oT8,Niger,Diffa,DS Mainé Soroa,Commune N'Guel Beyli
wscrYWBNcUU,Niger,Dosso,DS Loga,HD Loga
WsEsBLbDOfu,Niger,Zinder,DS Matamèye,Commune Yaouri
wsIMr6OZG0n,Niger,Zinder,DS Goure,HD Goure
wslw4BnOMNK,Niger,Tahoua,DS Tassara,Commune Tassara
wSPYIc5B81y,Niger,Zinder,DS Mirriah,Commune Gaffaty
WSUzvXk8sRf,Niger,Zinder,DS Doungass,Commune Gouchy
WsWh1gJeSOd,Niger,Tillaberi,DS Balleyara,Commune Tagazar
wSZVAkqN5TW,Niger,Tahoua,DS Tahoua,Commune Kalfou
wT8v82xGFD0,Niger,Zinder,DS Damgaram Takaya,Commune Albarkaram
Wt9niL2LgVY,Niger,Zinder,DS Magaria,Commune Bande
wTjkPO7cDTs,Niger,Tahoua,DS Birni Konni,Commune Bazaga
wTlAJ7TlJNn,Niger,Tillaberi,DS Gotheye,Commune Gotheye
wTnlocvyE1a,Niger,Zinder,DS Doungass,Commune Dogo Dogo
WtO4pPFDZFv,Niger,Zinder,DS Takeita,Commune Tirmini
WTv9HfbcW3t,Niger,Maradi,DS Madarounfa,Commune Dan Issa
WtVZZDLTpVp,Niger,Zinder,DS Matamèye,Commune Kantché
wU3nE2ZysPY,Niger,Zinder,DS Zinder Ville,Commune 3è Arrondissement
Wu7dLDHP3om,Niger,Maradi,DS Madarounfa,Commune Safo
wu94CuTYrhN,Niger,Tillaberi,DS Tillabery,Commune Anzourou
WudnJa3eoBe,Niger,Tahoua,DS Tahoua,Commune Kalfou
wuHNDkpOMIs,Niger,Tahoua,DS Madaoua,HD Madaoua
WUITuCLLQet,Niger,Agadez,DS Tchirozérine,Commune Tchirozérine
wUKWExJO9Mz,Niger,Maradi,DS Guidan Roumdji,Commune Guidan Sori
Wumo2vhi12c,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
WVBcy7n8dPo,Niger,Tahoua,DS Madaoua,Commune Bangui
wVqJuNsEyOj,Niger,Zinder,DS Zinder Ville,Commune 5è Arrondissement
WVXFTPzANWe,Niger,Dosso,DS Dosso,Commune Tombokoirey
WvykTNHyTbO,Niger,Dosso,DS Boboye,Commune de Koygolo
WVZkyGsKTRe,Niger,Dosso,DS Dosso,Commune Dosso
wWao5zbvVdl,Niger,Tahoua,DS Abalak,Commune Abalak
WWDjXWB9zdk,Niger,Tahoua,DS Illéla,Commune Illéla
wwfCzojDzcK,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
WwghbCjFJRC,Niger,Tillaberi,DS Torodi,Commune Makalondi
WwVTx1yEgst,Niger,Tillaberi,DS Ouallam,Commune Tondikiwindi
WX15JwCLSxu,Niger,Maradi,DS Dakoro,Commune Kornaka
wx96msLpGBe,Niger,Dosso,DS Boboye,Commune de Harikanassou
wY57TEUPEoM,Niger,Dosso,DS Loga,HD Loga
WYfk5T8515s,Niger,Niamey,DS Niamey V,Commune 5ème Arrondissement
wYidR7UPTRc,Niger,Agadez,DS Arlit,Commune Dannat
wynnWe9nvxD,Niger,Tillaberi,DS Tera,Commune Téra
wYp3BxF0okY,Niger,Diffa,DS Mainé Soroa,HD Maine Soroa
WyRl0ho7pfj,Niger,Dosso,DS Dosso,Commune Tessa
WYXZsdhW1GW,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
WyytLqlJsch,Niger,Tahoua,DS Madaoua,Commune Madaoua
Wz6544HLgfQ,Niger,Maradi,DS Aguié,Commune Aguie
WZKG9G4RGUq,Niger,Zinder,DS Tanout,Commune Ollélewa
Wzugs5rWzBv,Niger,Tahoua,DS Tahoua,Commune Affala
WZWAXDqfhyL,Niger,Tahoua,DS Tahoua,Commune Affala
wzynLkWXrri,Niger,Maradi,DS Tessaoua,Commune Baoudeta
X02mbk0oEFV,Niger,Maradi,DS Guidan Roumdji,Commune Tibiri Maradi
X095fI5d8aR,Niger,Zinder,DS Damgaram Takaya,Commune Kagna Wamé
x0LZy7avEnP,Niger,Tahoua,DS Madaoua,HD Madaoua
x0qW98WhO6z,Niger,Maradi,DS Guidan Roumdji,Commune Guidan Roumdji
x1CQr0j6jFW,Niger,Tahoua,DS Madaoua,Commune Galma
x1m7l1h8KaE,Niger,Maradi,DS Guidan Roumdji,Commune Sae Saboua
x1NNTX7bdOw,Niger,Maradi,DS Mayahi,HD Mayahi
X2F6Zbr6ENN,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
x2kZf5Rpu8k,Niger,Tahoua,DS Bagaroua,Commune Bagaroua
