"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"WFR1rjaHZCk","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"KeapxXN3i3T","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"asXHZuhkxlc","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"ZMuLjPk7puz","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"vpQyxQpaW4l","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"dHbAOVzlgq8","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"AcQ8QxYVwlh","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"AwOHELFGV8Y","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"I6C5GRuC1ho","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"KJWbX9T0MOp","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"DNN7qs3Xwy0","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"SvsaunLbLoY","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"KtRQ8WQAPin","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"zs9QBKpqNju","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"DeVwGE2GrGe","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"jyiEUge2SGh","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"kuMd5495Vn2","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"MToNLkvzWet","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"ROxnQEDXDFH","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"HL9X0rGF1lz","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"tziHQ6IMcsY","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"LoXcPgrxmZW","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"Ly7EIrN6cNa","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"oXWHSF13jxE","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"jEjcFUu3Jpa","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"bf69qj8EoO3","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"gbRYgNv1mzM","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"lkSWE7BdSx1","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"ToLjuhAEx1d","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"hJ6n9Jy1Mey","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"HVx1ZBl8plC","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"rUX2kp4hDxh","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"qpe14zHFenQ","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"dhkOtVxtrrx","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"LahosfQ0Cro","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"ivsO3nTKynT","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"sJ9y0ajWXYp","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"v476RWyS7C6","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"Q8UeWONiN68","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"vkX3MfLWgSq","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"S9FpTQwFxxg","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"TAq46D9v2d0","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"HncJ5wICGWA","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"tyqaaAPJ6jy","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"gylupqfDVgM","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"MZBYwl7O4Rr","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"MLu200ba5VT","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"lpNgQAlnHHh","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"PB3sMfMD8sB","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"EE2yzRULBR8","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"Sq1CWcyoKCf","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"QhRAfBQySt6","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"uEdftXRZFJ6","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"vpj4RmRSLSd","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"BWJxnoqAeCk","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"bQpd7vpO4jW","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"ZtNTCwkzoik","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"Tq3DYNb4jOA","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"LZbJi0shAcl","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"hlulqlDv0Kt","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"hvpnNercx71","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"r6C5QcAhpVO","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"dJFsPgcqk3m","","5","","Mauritanie","Brakna","Aleg (Moughataa)"
"l4VinMdLvbl","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"RrrUFPvak6k","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"ZIqREY8rjuL","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"GwtF5Lu2F7z","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"qRvXY9TrwaS","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"U4rDTesEBYm","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"DxRCLIuWYvL","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"gWpcdpstQrw","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"ioqubzGDkkH","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"kgY3nRx7PM7","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"rKCdVyQIvkf","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"R4nIQXhwfNp","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"Mow847KP7j4","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"fkLfK1S6Ary","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"CGTUbW23AB1","","5","","Mauritanie","Brakna","Bababé (Moughataa)"
"hEPUKS9uA7S","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"ZLNXjL5Ul49","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"NPvhbWyZ1r1","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"nnBTfh1QFYp","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"qYvyMJyfQv5","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"feTNzqS5bXk","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"hHKi70YVTd7","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"RZEotL6xP67","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"TT72l3vkyjL","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"EqOADudBUwt","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"uyLQWqPxIsx","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"chbkkuVm0AF","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"uyGGnspHQ0M","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"I2uY8dRFiQH","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"zfJjUmdMRLW","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"r68YyrZaSAJ","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"uCkVLD0h7eb","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"LXk2tLPzANa","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"CfaMXZYpA6F","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"mj2IBaLvmQI","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"Wvke3hsgxR1","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"B0I46bn6eja","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"KhOUUt65MGQ","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"OyFKSdNA71l","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"LVOyFNhBBKY","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"aY05TpbzE0H","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"xOGRACCT4dK","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"kOKeWXVm2Cu","","5","","Mauritanie","Brakna","Boghé (Moughataa)"
"eG80qNKiV1L","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"dFyxUSGHrKY","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"geOODRsx9br","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"ApMBoc3ws3r","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"lePgcQGRg8Y","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"IK0EyVNGnTE","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
