facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
sg6XWA0xcTP,MOÇAMBIQUE,MANICA,MOSSURIZE,FACILITY AT LEVEL 4: MOSSURIZE
sGrpr9ItUC4,MOÇAMBIQUE,GAZA,CHIBUTO,FACILITY AT LEVEL 4: CHIBUTO
sGXZC8zIp7y,MOÇAMBIQUE,ZAMBEZIA,MOCUBA,FACILITY AT LEVEL 4: MOCUBA
shacVM9Vj0e,MOÇAMBIQUE,MAPUTO PROVINCIA,MATUTUÌNE,FACILITY AT LEVEL 4: MATUTUÌNE
sHe3edeQ89h,MOÇAMBIQUE,TETE,TSANGANO,FACILITY AT LEVEL 4: TSANGANO
SHJeoPz3cXM,MOÇAMBIQUE,ZAMBEZIA,DERRE,FACILITY AT LEVEL 4: DERRE
sHR6hQa0m5r,MOÇAMBIQUE,MAPUTO PROVINCIA,BOANE,FACILITY AT LEVEL 4: BOANE
sIqVaPsNu90,MOÇAMBIQUE,CABO DELGADO,MUEDA,FACILITY AT LEVEL 4: MUEDA
siVFdAcTTK6,MOÇAMBIQUE,SOFALA,CAIA,FACILITY AT LEVEL 4: CAIA
SiZkiH1aed4,MOÇAMBIQUE,ZAMBEZIA,MOLUMBO,FACILITY AT LEVEL 4: MOLUMBO
sj2m3nRtI20,MOÇAMBIQUE,SOFALA,DONDO,FACILITY AT LEVEL 4: DONDO
SJaXSaxcGuX,MOÇAMBIQUE,SOFALA,MARROMEU,FACILITY AT LEVEL 4: MARROMEU
sJjLHqH0yC0,MOÇAMBIQUE,CABO DELGADO,PALMA,FACILITY AT LEVEL 4: PALMA
sjQGpqmPHMD,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
SkaWmL79FN8,MOÇAMBIQUE,MAPUTO CIDADE,KAMUBUKWANA,FACILITY AT LEVEL 4: KAMUBUKWANA
sl6DdIOrNFo,MOÇAMBIQUE,NIASSA,NGAÚMA,FACILITY AT LEVEL 4: NGAÚMA
sm7nB6raArY,MOÇAMBIQUE,MANICA,CIDADE DE CHIMOIO,FACILITY AT LEVEL 4: CIDADE DE CHIMOIO
Smz9pOBpsJ9,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
SNqIvbMXo35,MOÇAMBIQUE,GAZA,GUIJÁ,FACILITY AT LEVEL 4: GUIJÁ
sns0NVdAtfC,MOÇAMBIQUE,GAZA,CHOKWÉ,FACILITY AT LEVEL 4: CHOKWÉ
sojvZgmkmY5,MOÇAMBIQUE,MANICA,BÁRUE,FACILITY AT LEVEL 4: BÁRUE
Sol20pPTMcG,MOÇAMBIQUE,GAZA,MASSANGENA,FACILITY AT LEVEL 4: MASSANGENA
SomSfWXwyew,MOÇAMBIQUE,GAZA,BILENE,FACILITY AT LEVEL 4: BILENE
SOznykgHwxh,MOÇAMBIQUE,NIASSA,MECANHELAS,FACILITY AT LEVEL 4: MECANHELAS
SpDSDcuQSlO,MOÇAMBIQUE,SOFALA,DONDO,FACILITY AT LEVEL 4: DONDO
sPJWuxrBUqp,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
sQmZrCcmjsG,MOÇAMBIQUE,TETE,MUTARARA,FACILITY AT LEVEL 4: MUTARARA
SrBCDuu8WpP,MOÇAMBIQUE,CABO DELGADO,NAMUNO,FACILITY AT LEVEL 4: NAMUNO
sRGNJw57oCR,MOÇAMBIQUE,NAMPULA,ANGOCHE,FACILITY AT LEVEL 4: ANGOCHE
SRpK06xbWgG,MOÇAMBIQUE,NAMPULA,MOGOVOLAS,FACILITY AT LEVEL 4: MOGOVOLAS
SrxLnAdLrLi,MOÇAMBIQUE,NIASSA,CUAMBA,FACILITY AT LEVEL 4: CUAMBA
ss9GuRMAfC3,MOÇAMBIQUE,ZAMBEZIA,ALTO MOLÓCUÈ,FACILITY AT LEVEL 4: ALTO MOLÓCUÈ
SsDqXBHH20l,MOÇAMBIQUE,ZAMBEZIA,GILÉ,FACILITY AT LEVEL 4: GILÉ
sSiI13zVoSp,MOÇAMBIQUE,CABO DELGADO,MECUFI,FACILITY AT LEVEL 4: MECUFI
st1dcpuHS5x,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
St88fHoe2uo,MOÇAMBIQUE,SOFALA,DONDO,FACILITY AT LEVEL 4: DONDO
sUd64WpBP35,MOÇAMBIQUE,MAPUTO CIDADE,KAMAVOTA,FACILITY AT LEVEL 4: KAMAVOTA
sulppqcEFVp,MOÇAMBIQUE,MAPUTO CIDADE,KANYAKA,FACILITY AT LEVEL 4: KANYAKA
sUxkY3q6FYH,MOÇAMBIQUE,MAPUTO PROVINCIA,MANHIÇA,FACILITY AT LEVEL 4: MANHIÇA
SUyP2dof8cq,MOÇAMBIQUE,NAMPULA,NACALA-PORTO,FACILITY AT LEVEL 4: NACALA-PORTO
Sw97r5J0WaV,MOÇAMBIQUE,NAMPULA,DISTRITO DE NAMPULA,FACILITY AT LEVEL 4: DISTRITO DE NAMPULA
swjAvovA9pK,MOÇAMBIQUE,INHAMBANE,MABOTE,FACILITY AT LEVEL 4: MABOTE
SWrjRqxRPWv,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
SWRjXfDKUrw,MOÇAMBIQUE,SOFALA,BÚZI,FACILITY AT LEVEL 4: BÚZI
swUdgfkWXHS,MOÇAMBIQUE,MAPUTO CIDADE,KAMUBUKWANA,FACILITY AT LEVEL 4: KAMUBUKWANA
sXBFkbzA1w0,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
sXffTDJmvCD,MOÇAMBIQUE,MAPUTO CIDADE,KAMUBUKWANA,FACILITY AT LEVEL 4: KAMUBUKWANA
SXLwdG5nilH,MOÇAMBIQUE,ZAMBEZIA,GURUÉ,FACILITY AT LEVEL 4: GURUÉ
sXwJZick0Aa,MOÇAMBIQUE,CABO DELGADO,ANCUABE,FACILITY AT LEVEL 4: ANCUABE
SXXJ6qJmaWo,MOÇAMBIQUE,GAZA,CHOKWÉ,FACILITY AT LEVEL 4: CHOKWÉ
sYJiEOx76Cz,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
SZtEeVQsrJR,MOÇAMBIQUE,GAZA,MASSINGIR,FACILITY AT LEVEL 4: MASSINGIR
t1cFqAEoXs5,MOÇAMBIQUE,ZAMBEZIA,LUGELA,FACILITY AT LEVEL 4: LUGELA
T1NVqw3MkAU,MOÇAMBIQUE,MAPUTO PROVINCIA,NAMAACHA,FACILITY AT LEVEL 4: NAMAACHA
t1ZEKy6NSHf,MOÇAMBIQUE,SOFALA,MACHANGA,FACILITY AT LEVEL 4: MACHANGA
t2Gckd1XQYn,MOÇAMBIQUE,SOFALA,CHEMBA,FACILITY AT LEVEL 4: CHEMBA
T31443bJTbh,MOÇAMBIQUE,ZAMBEZIA,ALTO MOLÓCUÈ,FACILITY AT LEVEL 4: ALTO MOLÓCUÈ
T3S22154j9C,MOÇAMBIQUE,NIASSA,MECANHELAS,FACILITY AT LEVEL 4: MECANHELAS
T42IfKdCIRa,MOÇAMBIQUE,SOFALA,DONDO,FACILITY AT LEVEL 4: DONDO
t4jyJOpwrDv,MOÇAMBIQUE,MAPUTO PROVINCIA,MARRACUENE,FACILITY AT LEVEL 4: MARRACUENE
T6BMPqY8MfY,MOÇAMBIQUE,MANICA,GONDOLA,FACILITY AT LEVEL 4: GONDOLA
T6DBrrGLLDi,MOÇAMBIQUE,MAPUTO PROVINCIA,MATOLA,FACILITY AT LEVEL 4: MATOLA
t6If8ujfShu,MOÇAMBIQUE,TETE,CHANGARA,FACILITY AT LEVEL 4: CHANGARA
t76dhGbLHrC,MOÇAMBIQUE,MANICA,MACOSSA,FACILITY AT LEVEL 4: MACOSSA
T7StswnKbsH,MOÇAMBIQUE,NIASSA,MANDIMBA,FACILITY AT LEVEL 4: MANDIMBA
t80gt0VPT52,MOÇAMBIQUE,NAMPULA,NACAROA,FACILITY AT LEVEL 4: NACAROA
t86VZ34N8FL,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
t9hy1vzWyhh,MOÇAMBIQUE,SOFALA,MARROMEU,FACILITY AT LEVEL 4: MARROMEU
TAaOnwejKBJ,MOÇAMBIQUE,MAPUTO CIDADE,KAMAVOTA,FACILITY AT LEVEL 4: KAMAVOTA
tAP0vBMgrWO,MOÇAMBIQUE,GAZA,MASSANGENA,FACILITY AT LEVEL 4: MASSANGENA
taw2TQq5BNj,MOÇAMBIQUE,ZAMBEZIA,GILÉ,FACILITY AT LEVEL 4: GILÉ
tAxeDyMS3ba,MOÇAMBIQUE,INHAMBANE,HOMOINE,FACILITY AT LEVEL 4: HOMOINE
TbaQvffLqu6,MOÇAMBIQUE,SOFALA,CIDADE DA BEIRA,FACILITY AT LEVEL 4: CIDADE DA BEIRA
tBIB08hLjqN,MOÇAMBIQUE,MAPUTO CIDADE,KAMAXAKENE,FACILITY AT LEVEL 4: KAMAXAKENE
tbmvB89kzwX,MOÇAMBIQUE,SOFALA,DONDO,FACILITY AT LEVEL 4: DONDO
TBnxgdcXwfk,MOÇAMBIQUE,NAMPULA,MEMBA,FACILITY AT LEVEL 4: MEMBA
TBqm5OayabT,MOÇAMBIQUE,NAMPULA,DISTRITO DE NAMPULA,FACILITY AT LEVEL 4: DISTRITO DE NAMPULA
TbTjmONIs0C,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
TbWk7huBJ8q,MOÇAMBIQUE,CABO DELGADO,MACOMIA,FACILITY AT LEVEL 4: MACOMIA
tCrS8lG7qDj,MOÇAMBIQUE,NIASSA,MANDIMBA,FACILITY AT LEVEL 4: MANDIMBA
td5PTi9kuLr,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
td6UE8OJUtB,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
tEBB7RrT7mF,MOÇAMBIQUE,CABO DELGADO,MUIDUMBE,FACILITY AT LEVEL 4: MUIDUMBE
tEjDepY3mYV,MOÇAMBIQUE,MAPUTO PROVINCIA,MATOLA,FACILITY AT LEVEL 4: MATOLA
TeObZWUdcMW,MOÇAMBIQUE,ZAMBEZIA,CHINDE,FACILITY AT LEVEL 4: CHINDE
tesGFmndLvn,MOÇAMBIQUE,CABO DELGADO,MOCÍMBOA DA PRAIA,FACILITY AT LEVEL 4: MOCÍMBOA DA PRAIA
teZapGPOZBK,MOÇAMBIQUE,SOFALA,BÚZI,FACILITY AT LEVEL 4: BÚZI
TffjgsTbeMr,MOÇAMBIQUE,INHAMBANE,CIDADE DE INHAMBANE,FACILITY AT LEVEL 4: CIDADE DE INHAMBANE
tFUQgRW9hVh,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
TGE9cdT2Pea,MOÇAMBIQUE,SOFALA,CIDADE DA BEIRA,FACILITY AT LEVEL 4: CIDADE DA BEIRA
tGtIwAxzZdS,MOÇAMBIQUE,MAPUTO PROVINCIA,MARRACUENE,FACILITY AT LEVEL 4: MARRACUENE
tgXuH2BLLib,MOÇAMBIQUE,MAPUTO CIDADE,KAMUBUKWANA,FACILITY AT LEVEL 4: KAMUBUKWANA
TH7WIbLS9t8,MOÇAMBIQUE,SOFALA,MARÍNGUE,FACILITY AT LEVEL 4: MARÍNGUE
th9obNeoxrO,MOÇAMBIQUE,SOFALA,BÚZI,FACILITY AT LEVEL 4: BÚZI
THmsb1VeNQM,MOÇAMBIQUE,NAMPULA,DISTRITO DE NAMPULA,FACILITY AT LEVEL 4: DISTRITO DE NAMPULA
TIEj8XKBfQq,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
tILtuFkCQZ5,MOÇAMBIQUE,CABO DELGADO,METUGE,FACILITY AT LEVEL 4: METUGE
tj0tZtXGemJ,MOÇAMBIQUE,MANICA,MANICA,FACILITY AT LEVEL 4: MANICA
Tj5MsWNinxA,MOÇAMBIQUE,MAPUTO PROVINCIA,MATOLA,FACILITY AT LEVEL 4: MATOLA
tk3fmkp8brQ,MOÇAMBIQUE,ZAMBEZIA,MOCUBA,FACILITY AT LEVEL 4: MOCUBA
tkCUdO5sJSL,MOÇAMBIQUE,NIASSA,MAJUNE,FACILITY AT LEVEL 4: MAJUNE
tkJKrz6KXtL,MOÇAMBIQUE,MANICA,SUSSUNDENGA,FACILITY AT LEVEL 4: SUSSUNDENGA
TLOceKPcQC4,MOÇAMBIQUE,NIASSA,SANGA,FACILITY AT LEVEL 4: SANGA
tmw6KZs9bV7,MOÇAMBIQUE,MAPUTO PROVINCIA,MANHIÇA,FACILITY AT LEVEL 4: MANHIÇA
TNrxqf0fHcQ,MOÇAMBIQUE,NIASSA,MECULA,FACILITY AT LEVEL 4: MECULA
TnTEvfnrkI2,MOÇAMBIQUE,SOFALA,CIDADE DA BEIRA,FACILITY AT LEVEL 4: CIDADE DA BEIRA
tnun6nBzCB5,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
tO9AY7aCKM9,MOÇAMBIQUE,NIASSA,MAÚA,FACILITY AT LEVEL 4: MAÚA
tOgJcc19DJh,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
TOzThmHegxh,MOÇAMBIQUE,GAZA,DISTRITO DE XAI-XAI (EXTINTO),FACILITY AT LEVEL 4: DISTRITO DE XAI-XAI (EXTINTO)
tPfx6PPlyiR,MOÇAMBIQUE,SOFALA,CHIBABAVA,FACILITY AT LEVEL 4: CHIBABAVA
Tpvs69WvLku,MOÇAMBIQUE,GAZA,DISTRITO DE XAI-XAI (EXTINTO),FACILITY AT LEVEL 4: DISTRITO DE XAI-XAI (EXTINTO)
TQ8oHK3IrIx,MOÇAMBIQUE,GAZA,BILENE,FACILITY AT LEVEL 4: BILENE
TqzlykzeQJB,MOÇAMBIQUE,MAPUTO PROVINCIA,MATUTUÌNE,FACILITY AT LEVEL 4: MATUTUÌNE
TR7PDF9oFU6,MOÇAMBIQUE,INHAMBANE,MABOTE,FACILITY AT LEVEL 4: MABOTE
tRAjY7UkjXJ,MOÇAMBIQUE,ZAMBEZIA,GURUÉ,FACILITY AT LEVEL 4: GURUÉ
tRCDpveXeIa,MOÇAMBIQUE,ZAMBEZIA,NAMACURRA,FACILITY AT LEVEL 4: NAMACURRA
tRcRDjswUY6,MOÇAMBIQUE,ZAMBEZIA,DERRE,FACILITY AT LEVEL 4: DERRE
Trhqtdarolf,MOÇAMBIQUE,ZAMBEZIA,CHINDE,FACILITY AT LEVEL 4: CHINDE
trLNrYPHENJ,MOÇAMBIQUE,GAZA,LIMPOPO,FACILITY AT LEVEL 4: LIMPOPO
Trm4MVfCvkX,MOÇAMBIQUE,NIASSA,SANGA,FACILITY AT LEVEL 4: SANGA
trRRbv20JCp,MOÇAMBIQUE,NIASSA,NGAÚMA,FACILITY AT LEVEL 4: NGAÚMA
trskKoneoku,MOÇAMBIQUE,TETE,CHIFUNDE,FACILITY AT LEVEL 4: CHIFUNDE
TSeFCFP9zAr,MOÇAMBIQUE,MANICA,MACOSSA,FACILITY AT LEVEL 4: MACOSSA
tSOpKeMZmuR,MOÇAMBIQUE,CABO DELGADO,CHIÚRE,FACILITY AT LEVEL 4: CHIÚRE
tSqEamPaliA,MOÇAMBIQUE,NIASSA,MAÚA,FACILITY AT LEVEL 4: MAÚA
tsVToXeQi6c,MOÇAMBIQUE,ZAMBEZIA,CIDADE DE QUELIMANE,FACILITY AT LEVEL 4: CIDADE DE QUELIMANE
TTXY00DjcGH,MOÇAMBIQUE,CABO DELGADO,MUEDA,FACILITY AT LEVEL 4: MUEDA
TuL0ThSByoH,MOÇAMBIQUE,TETE,CHIFUNDE,FACILITY AT LEVEL 4: CHIFUNDE
tUpZoCsPMto,MOÇAMBIQUE,NIASSA,MECANHELAS,FACILITY AT LEVEL 4: MECANHELAS
Tv19ycCaJaj,MOÇAMBIQUE,MANICA,GURO,FACILITY AT LEVEL 4: GURO
Tv1sAFQUAUA,MOÇAMBIQUE,INHAMBANE,MAXIXE,FACILITY AT LEVEL 4: MAXIXE
tVHgvzevUqu,MOÇAMBIQUE,ZAMBEZIA,ALTO MOLÓCUÈ,FACILITY AT LEVEL 4: ALTO MOLÓCUÈ
tW4ETldA9Wa,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
tweljZRzTWW,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
TWJRhb5TLaL,MOÇAMBIQUE,INHAMBANE,INHASSORO,FACILITY AT LEVEL 4: INHASSORO
twUzRXSPIjd,MOÇAMBIQUE,MAPUTO CIDADE,KAMAVOTA,FACILITY AT LEVEL 4: KAMAVOTA
tx4APelfprI,MOÇAMBIQUE,NAMPULA,LALAUA,FACILITY AT LEVEL 4: LALAUA
tY81NhcOviQ,MOÇAMBIQUE,ZAMBEZIA,ILE,FACILITY AT LEVEL 4: ILE
TYegkq6cWPp,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
TYlbWhCzvam,MOÇAMBIQUE,NIASSA,MECANHELAS,FACILITY AT LEVEL 4: MECANHELAS
tYTfPaGvupg,MOÇAMBIQUE,ZAMBEZIA,CIDADE DE QUELIMANE,FACILITY AT LEVEL 4: CIDADE DE QUELIMANE
tyZutSvo0YQ,MOÇAMBIQUE,MAPUTO PROVINCIA,MOAMBA,FACILITY AT LEVEL 4: MOAMBA
tZWbNE7kc68,MOÇAMBIQUE,CABO DELGADO,PALMA,FACILITY AT LEVEL 4: PALMA
u0rDOAZhDEY,MOÇAMBIQUE,SOFALA,DONDO,FACILITY AT LEVEL 4: DONDO
U1dDXDbV7en,MOÇAMBIQUE,ZAMBEZIA,PEBANE,FACILITY AT LEVEL 4: PEBANE
u1v6SRcme3M,MOÇAMBIQUE,NIASSA,MANDIMBA,FACILITY AT LEVEL 4: MANDIMBA
u2ccHHQt6JZ,MOÇAMBIQUE,MAPUTO PROVINCIA,MAGUDE,FACILITY AT LEVEL 4: MAGUDE
u2D8xkAitKp,MOÇAMBIQUE,MAPUTO CIDADE,KAMAVOTA,FACILITY AT LEVEL 4: KAMAVOTA
u442lcakkZ6,MOÇAMBIQUE,INHAMBANE,CIDADE DE INHAMBANE,FACILITY AT LEVEL 4: CIDADE DE INHAMBANE
U5sPUZAW26w,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
U5UHektHHZB,MOÇAMBIQUE,GAZA,CHONGOENE,FACILITY AT LEVEL 4: CHONGOENE
u76Cu4oN14L,MOÇAMBIQUE,NAMPULA,MECUBURI,FACILITY AT LEVEL 4: MECUBURI
u7Y7rqlYB3g,MOÇAMBIQUE,CABO DELGADO,CIDADE DE PEMBA,FACILITY AT LEVEL 4: CIDADE DE PEMBA
U80ZYyYQE0H,MOÇAMBIQUE,NIASSA,MAJUNE,FACILITY AT LEVEL 4: MAJUNE
u84VLLpwoci,MOÇAMBIQUE,MAPUTO PROVINCIA,MOAMBA,FACILITY AT LEVEL 4: MOAMBA
U8Gw9MBrfWk,MOÇAMBIQUE,GAZA,BILENE,FACILITY AT LEVEL 4: BILENE
u8tiWwutcZ6,MOÇAMBIQUE,ZAMBEZIA,MULEVALA,FACILITY AT LEVEL 4: MULEVALA
U9HKEd6chRj,MOÇAMBIQUE,MANICA,VANDUZI,FACILITY AT LEVEL 4: VANDUZI
u9HLeTpmdDb,MOÇAMBIQUE,ZAMBEZIA,PEBANE,FACILITY AT LEVEL 4: PEBANE
U9pGmBrP8hc,MOÇAMBIQUE,NAMPULA,MOMA,FACILITY AT LEVEL 4: MOMA
u9qE7OCFSum,MOÇAMBIQUE,SOFALA,MUANZA,FACILITY AT LEVEL 4: MUANZA
uaYbD2nvsxA,MOÇAMBIQUE,SOFALA,GORONGOSA,FACILITY AT LEVEL 4: GORONGOSA
ubB1XRzhd3J,MOÇAMBIQUE,MANICA,MOSSURIZE,FACILITY AT LEVEL 4: MOSSURIZE
ubSBfCn7ud0,MOÇAMBIQUE,NIASSA,DISTRITO DE LICHINGA,FACILITY AT LEVEL 4: DISTRITO DE LICHINGA
ubSLl1Vfz8R,MOÇAMBIQUE,MAPUTO CIDADE,KAMAVOTA,FACILITY AT LEVEL 4: KAMAVOTA
uc2T5DwGPxO,MOÇAMBIQUE,MANICA,MACHAZE,FACILITY AT LEVEL 4: MACHAZE
uCKWnMNhvUW,MOÇAMBIQUE,MANICA,VANDUZI,FACILITY AT LEVEL 4: VANDUZI
udfnetNejPp,MOÇAMBIQUE,GAZA,DISTRITO DE XAI-XAI (EXTINTO),FACILITY AT LEVEL 4: DISTRITO DE XAI-XAI (EXTINTO)
UDhYkkI8gVd,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
UDtHUvZKLdE,MOÇAMBIQUE,TETE,ANGÓNIA,FACILITY AT LEVEL 4: ANGÓNIA
uDVr6xP9GH2,MOÇAMBIQUE,MANICA,SUSSUNDENGA,FACILITY AT LEVEL 4: SUSSUNDENGA
UeaWf4WzgDV,MOÇAMBIQUE,NIASSA,MUEMBE,FACILITY AT LEVEL 4: MUEMBE
UeG1DeKVCOJ,MOÇAMBIQUE,NAMPULA,ERATI,FACILITY AT LEVEL 4: ERATI
UESrNzHZxoI,MOÇAMBIQUE,MANICA,MACATE,FACILITY AT LEVEL 4: MACATE
UEtisYiAQoI,MOÇAMBIQUE,TETE,CHIFUNDE,FACILITY AT LEVEL 4: CHIFUNDE
uFb2sxQdpdw,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
Uff9IWTXLUe,MOÇAMBIQUE,NAMPULA,MECONTA,FACILITY AT LEVEL 4: MECONTA
UFWwgB2V6U5,MOÇAMBIQUE,ZAMBEZIA,MOCUBA,FACILITY AT LEVEL 4: MOCUBA
ug0XAOK5Etf,MOÇAMBIQUE,ZAMBEZIA,NICOADALA,FACILITY AT LEVEL 4: NICOADALA
UG7j7qONvI3,MOÇAMBIQUE,SOFALA,NHAMATANDA,FACILITY AT LEVEL 4: NHAMATANDA
ugLH6Yl6biH,MOÇAMBIQUE,MANICA,MANICA,FACILITY AT LEVEL 4: MANICA
UgV84lYfwW2,MOÇAMBIQUE,NIASSA,MECULA,FACILITY AT LEVEL 4: MECULA
Uh3jRSZ9gPR,MOÇAMBIQUE,MAPUTO PROVINCIA,NAMAACHA,FACILITY AT LEVEL 4: NAMAACHA
uH7Cmw8kYJb,MOÇAMBIQUE,NAMPULA,RAPALE,FACILITY AT LEVEL 4: RAPALE
uhbknO6KTt5,MOÇAMBIQUE,MANICA,GURO,FACILITY AT LEVEL 4: GURO
UhEV5taTewW,MOÇAMBIQUE,GAZA,MABALANE,FACILITY AT LEVEL 4: MABALANE
uHG7NvibUqz,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
uhGwskPWMpI,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
UhQSztdaAhf,MOÇAMBIQUE,CABO DELGADO,ANCUABE,FACILITY AT LEVEL 4: ANCUABE
uIeXRsqK5OK,MOÇAMBIQUE,MAPUTO PROVINCIA,MAGUDE,FACILITY AT LEVEL 4: MAGUDE
UifxA45PQ7t,MOÇAMBIQUE,GAZA,MASSINGIR,FACILITY AT LEVEL 4: MASSINGIR
uiS7iJ0qJT2,MOÇAMBIQUE,GAZA,MANDLAKAZI,FACILITY AT LEVEL 4: MANDLAKAZI
UiwvBqlWZhI,MOÇAMBIQUE,INHAMBANE,MAXIXE,FACILITY AT LEVEL 4: MAXIXE
uIZgNfzXS6X,MOÇAMBIQUE,NIASSA,MECANHELAS,FACILITY AT LEVEL 4: MECANHELAS
UjPX1PDONMA,MOÇAMBIQUE,NIASSA,SANGA,FACILITY AT LEVEL 4: SANGA
uKcl2mahBFW,MOÇAMBIQUE,SOFALA,CIDADE DA BEIRA,FACILITY AT LEVEL 4: CIDADE DA BEIRA
ukIUfqmfti6,MOÇAMBIQUE,CABO DELGADO,CHIÚRE,FACILITY AT LEVEL 4: CHIÚRE
UL2eLevXgnu,MOÇAMBIQUE,GAZA,CHONGOENE,FACILITY AT LEVEL 4: CHONGOENE
UljEO1vH0qQ,MOÇAMBIQUE,ZAMBEZIA,MORRUMBALA,FACILITY AT LEVEL 4: MORRUMBALA
UMGdOeWeuLp,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
UMosG8P8pN2,MOÇAMBIQUE,INHAMBANE,MAXIXE,FACILITY AT LEVEL 4: MAXIXE
uMwQlOsGUuR,MOÇAMBIQUE,ZAMBEZIA,ALTO MOLÓCUÈ,FACILITY AT LEVEL 4: ALTO MOLÓCUÈ
un3o7AQxiKA,MOÇAMBIQUE,NAMPULA,MALEMA,FACILITY AT LEVEL 4: MALEMA
Un5HZnXQVRh,MOÇAMBIQUE,MAPUTO PROVINCIA,MATOLA,FACILITY AT LEVEL 4: MATOLA
UN9qSbhnXhW,MOÇAMBIQUE,MAPUTO CIDADE,KAMAVOTA,FACILITY AT LEVEL 4: KAMAVOTA
UNNKq5rh2RG,MOÇAMBIQUE,ZAMBEZIA,ALTO MOLÓCUÈ,FACILITY AT LEVEL 4: ALTO MOLÓCUÈ
uOYLYiwb57N,MOÇAMBIQUE,CABO DELGADO,METUGE,FACILITY AT LEVEL 4: METUGE
UpaLLAiQ1vy,MOÇAMBIQUE,TETE,CIDADE DE TETE,FACILITY AT LEVEL 4: CIDADE DE TETE
upS4ayDSYcx,MOÇAMBIQUE,MANICA,GONDOLA,FACILITY AT LEVEL 4: GONDOLA
upyCKTiuxUu,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
uQGGCy6RwXl,MOÇAMBIQUE,SOFALA,MUANZA,FACILITY AT LEVEL 4: MUANZA
uQhj9dZCsTT,MOÇAMBIQUE,NAMPULA,RAPALE,FACILITY AT LEVEL 4: RAPALE
urxAgpFh4i6,MOÇAMBIQUE,MAPUTO PROVINCIA,MATOLA,FACILITY AT LEVEL 4: MATOLA
UslP0XpuyEY,MOÇAMBIQUE,NIASSA,MAJUNE,FACILITY AT LEVEL 4: MAJUNE
uSnqvCopD9k,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
usVYuxmnset,MOÇAMBIQUE,GAZA,DISTRITO DE XAI-XAI (EXTINTO),FACILITY AT LEVEL 4: DISTRITO DE XAI-XAI (EXTINTO)
UsyyRCH0vBE,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
uTaIppByr7U,MOÇAMBIQUE,ZAMBEZIA,CIDADE DE QUELIMANE,FACILITY AT LEVEL 4: CIDADE DE QUELIMANE
UTsfsU6WkO4,MOÇAMBIQUE,ZAMBEZIA,PEBANE,FACILITY AT LEVEL 4: PEBANE
