facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
NSrdkwvJ1D9,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
nTh2VWeB1Aj,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
NUJhXcZnyDM,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
NunUUBDrEZA,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
nv4QEYjMT95,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
nVLxy2Q6E54,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
nvTe4Xg4uua,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
nwCTyoGg0da,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
NWLwbviYJs1,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
NXJY4pH45nB,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
NyihdWNzttV,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
o4pCjRPBxap,République centrafricaine,RS 5,Préfecture Vakaga,District Vakaga
o5NYzDGdqLd,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
o5rwVHZoORr,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
O6GWQ91gJ4N,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
o7uJg2gjDC5,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
O7UNs4tAfRb,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
o7vmEdPD6Kh,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
O85g0nK0c5I,République centrafricaine,RS 3,Préfecture Ouham,District Batangafo-Kabo
O9DtA6VArXX,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
o9PDgM4hSnf,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
oAZAc4USFvb,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
ObMwakDdFBt,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
ObPxp8SXpxg,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
Oc23kVDTnsC,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
OctaQticekU,République centrafricaine,RS 2,Préfecture MambereKadei,District Gamboula
ODlsyNN8N8O,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
OE0y98JPUYQ,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
Oex1XzmyZbP,République centrafricaine,RS 1,Préfecture Lobaye,District Boda
Ofd7H4dHk6A,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
OFIBke80bef,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
OfqBEseZfKA,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
oftjjhz25yk,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
ogVmIMoqMkE,République centrafricaine,RS 5,Préfecture Vakaga,District Vakaga
OhJFDSztQSY,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
OhwcFZIqKD2,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
OjSXdxvPB4e,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
ojzkwyyQJ8e,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
ok5uxleuUD2,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
okAL1X8OLVP,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
OlqWdLjwJOp,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
olx6sJynoGw,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
om0zO1DBHnq,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
ONEVMoZ4hnU,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
oPelHqIu9a0,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
OPxWfLPFPwS,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
oQ6ndN2ofNE,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
Oqck2tZZsoZ,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
OqOOp0u5Imz,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
OqR7TxiXV2S,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
OREUcS4An08,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
ORx7y2dNHI5,République centrafricaine,RS 2,Préfecture MambereKadei,District Gamboula
OuK0KEEbIVF,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
oUKDUUVImHv,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
OvD7wTDDlTn,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
OVQxjU66BoP,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
Ow27W9ErGAZ,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
OwSOS6UvCua,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
OxMtwuXC2jn,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
OYt1CBbXO9A,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
OZdUZSPJkJI,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
OZKcInnRp2Z,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 3
ozlXhCFVTp9,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
p0G1R2b15oO,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
P0p31Gn7R4c,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
P17pWAoKhFl,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
p22MS4arV5s,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
p2jMY3Qw3AM,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
p2sH9rIxaYI,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
P3nyBizVvkm,République centrafricaine,RS 1,Préfecture Lobaye,District Boda
P46VtQlzhDE,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
p4F3De4L7s2,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
p7VIbujAubd,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
pA5411fhSVD,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
PAfWHNSjFhE,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
Pb1cUzeaCSA,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
PbIKUtrOabg,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
PCzHkQjTu8X,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
PdFtpmdwc2r,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
pDFzPJEVLw4,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
pdINxEUSWod,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
PfDAnUs5cHH,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
pFkfcHjrs1h,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
PG9vDfTzNBI,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
PGZcrgzuEJp,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
PH5s3WTxq78,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
pj5s3JVLI5K,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
pKbc8VQa9YZ,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
pKPlFhaHaL2,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
PKTr0wti4kS,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
plE7DiZ8jIo,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
PmpCaPAIWY2,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
PmyDdQBfHWM,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
pnMNFCtET19,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
PnNdxffb6pV,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
popAk6a2VeR,République centrafricaine,RS 3,Préfecture Ouham,District Batangafo-Kabo
PoS1XMDCsOQ,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
poySXyksRnS,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
POzrF8WeS3Z,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
pqCMCbi7OAf,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
PqVg204PUGr,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
PRvsSTlcZNR,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
PSe9ifCJZag,République centrafricaine,RS 3,Préfecture Ouham,District Batangafo-Kabo
PtSFlJ8XtzP,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
pUri5wWWJKf,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
PuU7m2tsj6A,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
PVAPSZXs18A,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
PWeoXUpJd2B,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
PwiEmsyipxv,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
Px97rqVn5mh,République centrafricaine,RS 1,Préfecture Lobaye,District Boda
PXe5FY66oBm,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
PXvXrZqnP5o,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
pXz1yeYZqE4,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
PxzdHAZ5u9l,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
PZ6R5xDu1Jg,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
pZk5rsOCbfs,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
Q0oLku3j9YT,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
Q0vUMzRXm29,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
q17FQfFrIzI,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
q6fTG55Erjx,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
Q78Ui5JaV8Z,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
q7bUDkSXc27,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
Q8IExsmX1fs,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
q9hdxGkrkh3,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 3
qbHQvXzgKMf,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
qbVdoBuE4vU,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
QceLGUpmXnj,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
qCKWCGZ6p8u,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
qel6SnMVkb2,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
qhhAWF2i0Zz,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
QiG9CsL8RuB,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
qjsJcauQ1Mw,République centrafricaine,RS 5,Préfecture Vakaga,District Vakaga
qjXtd4Mk6wl,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
qk2JskRcfEo,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
qkpStnEtwLh,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
QKtw8bT8gO0,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
qKvG1AK0qgE,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
Qm7CIFotPTd,République centrafricaine,RS 5,Préfecture Vakaga,District Vakaga
Qm7QQCp59h7,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
Qq62DJOUxqp,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
qqOWPpkhXcL,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 3
QQP2uTJ3qf8,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
qqYMy9NvXlK,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
QsbgBzW92kg,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
qTEa9E8Ahbw,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
qTEkdr92vnR,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
qvGkPt6QHTE,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
qYoQpFGieUo,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
qZ7UCATjx6I,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
qZvtztDgxZe,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
QzxosGD5gNc,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
r0S1PyPxaFJ,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
R189TMIbaxn,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
r3jEida95Jk,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
R51nX96G96J,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
r52QwBlveVb,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
r6gnkZt8Yku,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
r6rNIkHMNZn,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
r7e9e88H0OL,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 3
R7XSffFy7R8,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
r8fhsGMkwvf,République centrafricaine,RS 5,Préfecture Vakaga,District Vakaga
rBFZx8oqsTY,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
rbNpoQ6deXS,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
RCVTZs2ZHSG,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
rcwbr3ZEqoI,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
rD9oBrgou0L,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
RDESFAeSms3,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
RDeSJ04pFiA,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
rEpbDJPJMcJ,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
RFOL5WyaFa4,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
RFwGWfsSoc8,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
RH88ZNQNMoN,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
RhwaQxXSCgV,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
rIIelmpTaFO,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
RJvD3YjM2f2,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
Rk53HU5ceDU,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
rKoj6M7iCzZ,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
RKs9H8iIEX8,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
rKZGI3pZ3nO,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
Rm46Am1zlwa,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
RNjJ0ACKQQZ,République centrafricaine,RS 1,Préfecture Lobaye,District Boda
RNOcqyR9YDv,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
RoXfnvdiPYL,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
rp99YarAU8o,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
rPAEgzKlLmR,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
rPrVwHuVLik,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
rr6lueVvw27,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
rrFDEqucUyB,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
rRg38i6IqIE,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
RSM6uPGNiOB,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
RTlgavftReJ,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
ru8rt08jGOt,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
RUmNWXwFcLt,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
rV6vgN3ihNw,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
RVd3MTFlrRK,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
RwQdMgZEPfK,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
RYoz5UgtgaT,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
Rz3dwo0aIVk,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
RZT60UEc4Wa,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
s0jdtLQqF84,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
s1eJtqxV1n5,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
S1LTh4JfVIM,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
S3KPKnn9RHt,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
S4fjwxgxgBl,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
s4Tso9cp678,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
S5z2hBM9uDZ,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
S7GtP3aAKVV,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 3
S82SGojkTKf,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
s8nPTRscuiw,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
S8W2wmi1svS,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
S9qQVG6LAuQ,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
sAlNC7XfwSN,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
sCCgpOEFamN,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
sCFl4s1OPh4,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
SelTbGf9AWR,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
SfkJdu4tAza,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
SfP72HfEstu,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
sFVxQVCmEWA,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
sG0LTijnj7R,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
SGQWqGP2u7f,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
ShEiJAXKZZ2,République centrafricaine,RS 2,Préfecture MambereKadei,District Gamboula
SHM3tCxhnkl,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
shmUutEIVrr,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
siIxhPu6Amk,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
sJIxHiRcD2P,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
Sk3ppxGd6gd,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
SkhplO2oYXD,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
SLoZ9YkUYD3,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
sMgwM9ybT05,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 3
sO3wwCKClS9,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
sOhkrAi3njg,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 3
sPVJd5UiLE3,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
SpvLJX2fOgl,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
Sr9gQsjlqit,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
sRDOtAkybBq,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
sRvJS1Dxhhx,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
StKl2tEr0Ez,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
sUk6nEykfjc,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
sv564ltmwJ7,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
SVF7CQx4DdN,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
SVGzqDnusDY,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
swBPfgzAjfY,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
SWdpeKsYebO,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
sWl0qRi3xht,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
SwxcHCkUiko,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
SYDwqYzE8NI,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
SYTXaXEWKdJ,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
sYZUVR4ZBxQ,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
szsIWvKA4az,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
szSsJGL0YZW,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
t0bJ2ASYFav,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
T0K27PqSsLW,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
T0uaarzYMbk,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
t6qOUIsQc6X,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
T6yNV8MabD0,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
T7a5ydAahTv,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
t7MCJ0v1kPw,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
tBNHCmcudlD,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
TDTaEtbt8AE,République centrafricaine,RS 3,Préfecture Ouham,District Batangafo-Kabo
teKOrbznksK,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
TFQiweqNiWs,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
TGPfULDrQwZ,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
Th98puAWwXO,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
tHDyWLHYb5m,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
TI5jmnzD6pb,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
timlJfc7E8F,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
tiQjyyOetKw,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
Tj5LOXeoc7w,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
TJFTRKeGcDC,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
tjNPeE2Q2Bz,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
tjnVknk9ium,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
tl157mFQl85,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
TM43g1OIwCl,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
TM8HmKlxswn,République centrafricaine,RS 1,Préfecture Lobaye,District Boda
tmboXVPVWMz,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
tmodQ6f5pFg,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
tNiBJrtygpk,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
TnTuLTJ3Ykd,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
tNwdUQkmhxn,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
tnY390obgRB,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
tOnQUM6loRp,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
tQQR34b4P8Z,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
tS5wLoqcGZN,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
tspNzXs5Uym,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
TtuDRlbKPDP,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
tu5N8JG7h6B,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
tUwlN4kUp7b,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
TWDzVD1ewDE,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
tx3uSsKEmzd,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
TZfS4K87w7f,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
TzNLG1n7YQc,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
u1p9neiYYtR,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
u4LHE4n8hBE,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
u57pOmGLxJ4,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
U8caa8b3lXx,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
u94SaEadRLi,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
U9l3NvSxeRT,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
UAJbXCDbOY3,République centrafricaine,RS 1,Préfecture Lobaye,District Boda
uB9tIm9JovF,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
uc6RO18hPq8,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
UCmNqnG0Dr1,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
ucyeY9ZqoA3,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
