micsanc1,sourceanc1,micsanc4,sourceanc4,micsbcg,sourcebcg,micsdelivery,sourcedelivery,micsfp,sourcefp,micsimr,sourceimr,micsnmr,sourcenmr,micspenta1,sourcepenta1,micspenta3,sourcepenta3,micspnc1,sourcepnc1,micsstill,sourcestill,year,x,country,source_file,anc1volume,anc4volume,deliveryvolume,opdvolume,pnc1volume,fp_oralvolume,anc1mics,anc4mics,bcgmics,deliverymics,fpmics,penta3mics,anc1dhs,anc4dhs,bcgdhs,deliverydhs,fpdhs,penta3dhs,dhis_livebirth,anc4hmis,deliveryhmis,wppCBR,wppIMR,wppModernUsers,wppU5MR,wpplivebirth,wppmCPR,wpptotpop,wpptotu1pop,wpptotu5pop,wppwomenrepage,iso3,IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value,indicatortype,source,province,coverage,denominator_source,datasource,change,years,group,lastsource
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,62.0,2011.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,2626101.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,63.0,2012.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,2679962.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,64.0,2013.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,2774394.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,65.0,2014.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,2878803.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,66.0,2015.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,2983127.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,67.0,2016.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,3104111.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,68.0,2017.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,3235799.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,69.0,2018.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,3363553.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,70.0,2019.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,3497047.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,71.0,2020.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,3629292.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,72.0,2021.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,3758194.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,73.0,2022.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,2.0,Interpolation,3889376.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Female population of reproductive age (15-49 years),Female population of reproductive age (15-49 years),World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,74.0,2023.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,99.0,All women,1.0,Model-based Estimates,3.0,Projection,4024794.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,31.0,1980.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1077453.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,32.0,1981.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1097231.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,33.0,1982.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1112081.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,34.0,1983.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1157524.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,35.0,1984.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1208728.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,36.0,1985.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1266585.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,37.0,1986.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1327253.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,38.0,1987.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1381941.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,39.0,1988.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1388923.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,40.0,1989.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1371465.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,41.0,1990.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1370216.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,42.0,1991.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1289722.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,43.0,1992.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1175817.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,44.0,1993.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1195136.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,45.0,1994.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1278792.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,46.0,1995.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1360047.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,47.0,1996.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1455540.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,48.0,1997.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1543415.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,49.0,1998.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1619611.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,50.0,1999.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1684747.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,51.0,2000.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1751213.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,52.0,2001.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1819696.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,53.0,2002.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1885003.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,54.0,2003.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,1949861.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,55.0,2004.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2015839.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,56.0,2005.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2078861.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,57.0,2006.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2134577.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,58.0,2007.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2192073.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,59.0,2008.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2247907.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,60.0,2009.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2296234.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,61.0,2010.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2345182.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,62.0,2011.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2372162.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,63.0,2012.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2409105.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,64.0,2013.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2485652.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,65.0,2014.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2571794.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,66.0,2015.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2658321.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,67.0,2016.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2756745.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,68.0,2017.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2857082.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,69.0,2018.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,2947104.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,70.0,2019.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,3038211.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,71.0,2020.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,3123197.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,72.0,2021.0,4.0,Median,3.0,Both sexes,7.0,0.0,4.0,0-4,0.0,Not applicable,1.0,Model-based Estimates,2.0,Interpolation,3200131.0,,,,,,,,,,
